createdAt,createdBy,LastChangedAt,LastChangedBy,TravelUUID,TravelID,BeginDate,EndDate,BookingFee,TotalPrice,CurrencyCode_code,Progress,Description,TravelStatus_code,to_Agency_AgencyID,to_Customer_CustomerID
2022-01-04T05:50:26.000Z,D´Oultrement,2022-09-01T13:50:29.755Z,privileged,536D7221A8E4645C17002DF03754AB66,2050,2022-09-03,2022-09-03,20,7131,SGD,65,Vacation,O,070003,000050
2022-01-04T20:24:12.000Z,Miguel,2022-09-01T13:50:29.755Z,privileged,546D7221A8E4645C17002DF03754AB66,2051,2022-09-03,2022-09-03,10,3605,SGD,50,Vacation for James,O,070015,000003
2022-01-04T20:34:32.000Z,Deichgraeber,2022-09-01T14:09:25.812Z,privileged,556D7221A8E4645C17002DF03754AB66,2052,2022-09-03,2022-09-03,20,7241,SGD,100,Business Trip,A,070037,000218
2022-01-04T18:15:38.000Z,Martin,2022-09-01T13:50:29.755Z,privileged,566D7221A8E4645C17002DF03754AB66,2053,2022-09-03,2022-09-03,30,10994,SGD,65,Business Trip to Japan,O,070017,000431
2022-01-04T23:20:30.000Z,Pan,2022-09-01T13:50:29.755Z,privileged,576D7221A8E4645C17002DF03754AB66,2054,2022-09-03,2022-09-03,30,11168,SGD,65,Business Trip to Japan,O,070018,000287
2022-01-04T06:39:39.000Z,Kirk,2022-09-01T13:50:29.755Z,privileged,586D7221A8E4645C17002DF03754AB66,2055,2022-09-03,2022-09-03,30,11379,SGD,65,Vacation to Japan,O,070021,000582
2022-01-04T16:37:16.000Z,Marshall,2022-09-01T14:09:25.812Z,privileged,596D7221A8E4645C17002DF03754AB66,2056,2022-09-03,2022-09-03,10,3930,SGD,100,Visiting Lee,A,070034,000280
2022-01-04T03:22:56.000Z,Delon,2022-09-01T13:50:29.755Z,privileged,5A6D7221A8E4645C17002DF03754AB66,2057,2022-09-03,2022-09-03,30,11869,SGD,65,"Vacation for Horst, Christa, Pierre",O,070014,000177
2022-01-04T18:13:10.000Z,Gahl,2022-09-01T13:50:29.755Z,privileged,5B6D7221A8E4645C17002DF03754AB66,2058,2022-09-03,2022-09-03,30,11985,SGD,65,Business Trip to Japan,O,070020,000170
2022-01-04T02:54:02.000Z,Schneider,2022-09-01T13:50:29.755Z,privileged,5C6D7221A8E4645C17002DF03754AB66,2059,2022-09-03,2022-09-03,10,4050,SGD,50,Vacation to Japan,O,070025,000154
2022-01-04T21:22:11.000Z,Sudhoff,2022-09-01T14:09:25.812Z,privileged,5D6D7221A8E4645C17002DF03754AB66,2060,2022-09-03,2022-09-03,30,12302,SGD,100,Visiting Cindy,A,070032,000082
2022-01-04T18:45:28.000Z,Lautenbach,2022-09-01T13:50:29.755Z,privileged,5E6D7221A8E4645C17002DF03754AB66,2061,2022-09-03,2022-09-03,20,8347,SGD,65,"Vacation for Guillermo, Hendrik",O,070012,000671
2022-01-04T13:23:21.000Z,Jacqmain,2022-09-01T13:50:29.755Z,privileged,5F6D7221A8E4645C17002DF03754AB66,2062,2022-09-03,2022-09-03,30,12760,SGD,65,Vacation,O,070002,000203
2022-01-04T03:05:25.000Z,Delon,2022-09-01T13:50:29.755Z,privileged,606D7221A8E4645C17002DF03754AB66,2063,2022-09-03,2022-09-03,10,4325,SGD,50,Vacation,O,070047,000072
2022-01-04T02:32:33.000Z,Müller,2022-09-01T13:50:29.755Z,privileged,616D7221A8E4645C17002DF03754AB66,2064,2022-09-03,2022-09-03,20,8608,SGD,65,Vacation,O,070046,000476
2022-01-04T02:38:05.000Z,Gahl,2022-09-01T13:50:29.755Z,privileged,626D7221A8E4645C17002DF03754AB66,2065,2022-09-03,2022-09-03,30,13146,SGD,65,Vacation,O,070003,000070
2022-01-04T13:48:14.000Z,Kirk,2022-09-01T13:50:29.755Z,privileged,636D7221A8E4645C17002DF03754AB66,2066,2022-09-03,2022-09-03,10,4466,SGD,50,Vacation,O,070041,000710
2022-01-04T11:27:33.000Z,Mechler,2022-09-01T13:50:29.755Z,privileged,646D7221A8E4645C17002DF03754AB66,2067,2022-09-03,2022-09-03,10,4467,SGD,50,Vacation,O,070049,000432
2022-01-04T16:11:03.000Z,Weiss,2022-09-01T14:09:25.812Z,privileged,656D7221A8E4645C17002DF03754AB66,2068,2022-09-03,2022-09-03,10,4514,SGD,100,Business Trip,A,070038,000144
2022-01-04T13:03:43.000Z,Benjamin,2022-09-01T13:50:29.755Z,privileged,666D7221A8E4645C17002DF03754AB66,2069,2022-09-03,2022-09-03,20,9113,SGD,65,Business Trip,O,070040,000285
2021-10-03T10:50:04.000Z,Mustermann,2022-09-01T13:50:29.755Z,privileged,676D7221A8E4645C17002DF03754AB66,2070,2025-11-05,2025-11-05,20,2131,USD,65,Vacation,O,070041,000664
2021-10-09T12:26:57.000Z,Columbo,2022-09-01T13:50:29.755Z,privileged,686D7221A8E4645C17002DF03754AB66,2071,2025-11-05,2025-11-05,20,2098,USD,65,Vacation to USA,O,070023,000486
2022-01-04T02:01:38.000Z,Babilon,2022-09-01T13:50:29.755Z,privileged,696D7221A8E4645C17002DF03754AB66,2072,2022-09-03,2022-09-03,10,4589,SGD,50,Business Trip to Japan,O,070020,000132
2021-10-02T06:47:14.000Z,Zimmermann,2022-09-01T13:50:29.755Z,privileged,6A6D7221A8E4645C17002DF03754AB66,2073,2025-11-05,2025-11-05,20,2203,USD,65,"Vacation for Hendrik, Allen",O,070011,000227
2021-10-10T21:06:42.000Z,Neubasler,2022-09-01T14:09:25.812Z,privileged,6B6D7221A8E4645C17002DF03754AB66,2074,2025-11-05,2025-11-05,10,1066,USD,100,Visiting Stephen,A,070031,000606
2021-10-21T11:49:12.000Z,Meier,2022-09-01T13:50:29.755Z,privileged,6C6D7221A8E4645C17002DF03754AB66,2075,2025-11-05,2025-11-05,20,2136,USD,65,"Business Trip for Jasmin, Felix",O,070006,000531
2021-10-09T22:39:32.000Z,Madeira,2022-09-01T14:09:25.812Z,privileged,6D6D7221A8E4645C17002DF03754AB66,2076,2025-11-05,2025-11-05,20,2128,USD,100,"Sightseeing in New York City, New York",A,070029,000293
2021-10-19T15:56:43.000Z,Kreiss,2022-09-01T14:09:25.812Z,privileged,6E6D7221A8E4645C17002DF03754AB66,2077,2025-11-05,2025-11-05,20,2143,USD,100,"Sightseeing in New York City, New York",A,070028,000215
2021-10-17T23:38:31.000Z,Ryan,2022-09-01T14:09:25.812Z,privileged,6F6D7221A8E4645C17002DF03754AB66,2078,2025-11-05,2025-11-05,20,2104,USD,100,"Sightseeing in New York City, New York",A,070027,000224
2021-10-18T00:03:08.000Z,Benz,2022-09-01T14:09:25.812Z,privileged,706D7221A8E4645C17002DF03754AB66,2079,2025-11-05,2025-11-05,10,1083,USD,100,"Sightseeing in New York City, New York",A,070027,000077
2021-10-03T11:29:11.000Z,Weiss,2022-09-01T13:50:29.755Z,privileged,716D7221A8E4645C17002DF03754AB66,2080,2025-11-05,2025-11-05,10,1078,USD,50,Vacation for Ulla,O,070014,000097
2021-10-06T01:03:17.000Z,Goelke,2022-09-01T14:09:25.812Z,privileged,726D7221A8E4645C17002DF03754AB66,2081,2025-11-05,2025-11-05,30,3171,USD,100,Visiting Cindy,A,070034,000433
2021-10-12T03:39:26.000Z,Kreiss,2022-09-01T13:50:29.755Z,privileged,736D7221A8E4645C17002DF03754AB66,2082,2025-11-05,2025-11-05,30,3223,USD,65,"Vacation for Theresia, Lothar, Juan",O,070013,000632
2021-10-19T19:38:01.000Z,Kirk,2022-09-01T13:50:29.755Z,privileged,746D7221A8E4645C17002DF03754AB66,2083,2025-11-05,2025-11-05,10,1063,USD,50,Vacation,O,070005,000402
2021-10-17T08:45:45.000Z,Wohl,2022-09-01T13:50:29.755Z,privileged,756D7221A8E4645C17002DF03754AB66,2084,2025-11-05,2025-11-05,30,3195,USD,65,Vacation to USA,O,070023,000401
2021-10-19T09:22:35.000Z,Buehler,2022-09-01T14:09:25.812Z,privileged,766D7221A8E4645C17002DF03754AB66,2085,2025-11-05,2025-11-05,20,2230,USD,100,Visiting Cindy,A,070033,000331
2021-10-03T19:20:20.000Z,Matthaeus,2022-09-01T13:50:29.755Z,privileged,776D7221A8E4645C17002DF03754AB66,2086,2025-11-05,2025-11-05,20,2207,USD,65,"Vacation for Irmtraut, Achim",O,070012,000096
2021-10-01T23:27:02.000Z,Henry,2022-09-01T13:50:29.755Z,privileged,786D7221A8E4645C17002DF03754AB66,2087,2025-11-05,2025-11-05,30,3191,USD,65,"Business Trip for Johannes, Juan, Felix",O,070008,000583
2021-10-05T20:27:47.000Z,Deichgraeber,2022-09-01T13:50:29.755Z,privileged,796D7221A8E4645C17002DF03754AB66,2088,2025-11-05,2025-11-05,30,3360,USD,65,Vacation,O,070041,000448
2021-10-11T17:13:58.000Z,Fischer,2022-09-01T13:50:29.755Z,privileged,7A6D7221A8E4645C17002DF03754AB66,2089,2025-11-05,2025-11-05,20,2210,USD,65,Vacation to USA,O,070021,000100
2021-10-03T09:01:05.000Z,Benz,2022-09-01T13:50:37.678Z,privileged,7B6D7221A8E4645C17002DF03754AB66,2090,2025-11-05,2025-11-05,10,1187,USD,50,Vacation,O,070050,000368
2021-10-18T06:45:20.000Z,Dumbach,2022-09-01T13:50:37.678Z,privileged,7C6D7221A8E4645C17002DF03754AB66,2091,2025-11-05,2025-11-05,10,1138,USD,50,Vacation,O,070046,000664
2021-10-16T07:37:38.000Z,Schneider,2022-09-01T13:50:37.678Z,privileged,7D6D7221A8E4645C17002DF03754AB66,2092,2025-11-05,2025-11-05,30,3302,USD,65,Vacation,O,070002,000121
2021-10-04T10:00:26.000Z,Legrand,2022-09-01T13:50:37.678Z,privileged,7E6D7221A8E4645C17002DF03754AB66,2093,2025-11-05,2025-11-05,10,1125,USD,50,Vacation to USA,O,070022,000419
2021-10-07T17:36:57.000Z,Becker,2022-09-01T14:09:25.812Z,privileged,7F6D7221A8E4645C17002DF03754AB66,2094,2025-11-05,2025-11-05,10,1164,USD,100,"Sightseeing in New York City, New York",A,070027,000472
2021-10-15T13:20:38.000Z,Becker,2022-09-01T14:09:25.812Z,privileged,806D7221A8E4645C17002DF03754AB66,2095,2025-11-05,2025-11-05,20,2287,USD,100,Visiting Roland,A,070033,000442
2021-10-08T16:42:30.000Z,Montero,2022-09-01T13:50:37.678Z,privileged,816D7221A8E4645C17002DF03754AB66,2096,2025-11-05,2025-11-05,10,1132,USD,50,Vacation,O,070005,000379
2021-10-10T01:03:01.000Z,Picard,2022-09-01T14:09:25.812Z,privileged,826D7221A8E4645C17002DF03754AB66,2097,2025-11-05,2025-11-05,20,2289,USD,100,Visiting Jasmin,A,070031,000719
2021-10-19T13:38:09.000Z,D´Oultrement,2022-09-01T13:50:37.678Z,privileged,836D7221A8E4645C17002DF03754AB66,2098,2025-11-05,2025-11-05,20,2313,USD,65,Vacation,O,070041,000357
2021-10-12T21:59:29.000Z,Sessler,2022-09-01T13:50:37.678Z,privileged,846D7221A8E4645C17002DF03754AB66,2099,2025-11-05,2025-11-05,30,3568,USD,65,Business Trip,O,070040,000506
2021-10-13T05:21:21.000Z,Becker,2022-09-01T13:50:37.678Z,privileged,856D7221A8E4645C17002DF03754AB66,2100,2025-11-05,2025-11-05,20,2351,USD,65,Vacation,O,070050,000671
2021-10-15T06:22:01.000Z,Pratt,2022-09-01T13:50:37.678Z,privileged,866D7221A8E4645C17002DF03754AB66,2101,2025-11-05,2025-11-05,30,3527,USD,65,Vacation to USA,O,070023,000032
2021-10-16T18:17:08.000Z,Leisert,2022-09-01T13:50:37.678Z,privileged,876D7221A8E4645C17002DF03754AB66,2102,2025-11-05,2025-11-05,10,1173,USD,50,Vacation,O,070004,000123
2021-10-18T10:40:47.000Z,Eichbaum,2022-09-01T14:09:25.812Z,privileged,886D7221A8E4645C17002DF03754AB66,2103,2025-11-05,2025-11-05,20,2383,USD,100,Business Trip,A,070036,000253
2021-10-06T22:52:38.000Z,Matthaeus,2022-09-01T13:50:37.678Z,privileged,896D7221A8E4645C17002DF03754AB66,2104,2025-11-05,2025-11-05,20,2476,USD,65,Vacation,O,070047,000061
2021-10-15T08:25:47.000Z,Montero,2022-09-01T13:50:37.678Z,privileged,8A6D7221A8E4645C17002DF03754AB66,2105,2025-11-05,2025-11-05,10,1252,USD,50,Vacation,O,070041,000373
2021-10-16T09:08:34.000Z,Madeira,2022-09-01T13:50:37.678Z,privileged,8B6D7221A8E4645C17002DF03754AB66,2106,2025-11-05,2025-11-05,20,2496,USD,65,Vacation,O,070001,000406
2021-10-04T00:52:53.000Z,Wohl,2022-09-01T13:50:37.678Z,privileged,8C6D7221A8E4645C17002DF03754AB66,2107,2025-11-05,2025-11-05,20,2538,USD,65,"Vacation for Allen, Juan",O,070014,000539
2021-10-02T23:19:23.000Z,D´Oultrement,2022-09-01T14:09:25.812Z,privileged,8D6D7221A8E4645C17002DF03754AB66,2108,2025-11-05,2025-11-05,20,2566,USD,100,Visiting Cindy,A,070035,000383
2021-10-13T20:26:24.000Z,Fischer,2022-09-01T13:50:37.678Z,privileged,8E6D7221A8E4645C17002DF03754AB66,2109,2025-11-05,2025-11-05,20,2587,USD,65,Vacation,O,070003,000313
2021-10-04T20:55:49.000Z,D´Oultrement,2022-09-01T13:50:37.678Z,privileged,8F6D7221A8E4645C17002DF03754AB66,2110,2025-11-05,2025-11-05,10,1256,USD,50,Business Trip,O,070040,000138
2021-10-02T22:37:34.000Z,Domenech,2022-09-01T14:09:25.812Z,privileged,906D7221A8E4645C17002DF03754AB66,2111,2025-11-05,2025-11-05,30,3948,USD,100,Business Trip,A,070036,000578
2021-10-13T04:01:36.000Z,Meier,2022-09-01T14:09:25.812Z,privileged,916D7221A8E4645C17002DF03754AB66,2112,2025-11-05,2025-11-05,20,2695,USD,100,"Sightseeing in New York City, New York",A,070027,000598
2021-10-13T11:02:02.000Z,Fischer,2022-09-01T13:50:37.678Z,privileged,926D7221A8E4645C17002DF03754AB66,2113,2025-11-05,2025-11-05,10,1353,USD,50,Vacation,O,070041,000465
2021-10-11T13:28:51.000Z,Domenech,2022-09-01T13:50:37.678Z,privileged,936D7221A8E4645C17002DF03754AB66,2114,2025-11-05,2025-11-05,20,2721,USD,65,Vacation,O,070045,000186
2021-10-05T22:03:07.000Z,Martin,2022-09-01T13:50:37.678Z,privileged,946D7221A8E4645C17002DF03754AB66,2115,2025-11-05,2025-11-05,10,1350,USD,50,Vacation,O,070049,000135
2021-10-07T02:32:37.000Z,Jeremias,2022-09-01T13:50:37.678Z,privileged,956D7221A8E4645C17002DF03754AB66,2116,2025-11-05,2025-11-05,10,1409,USD,50,Vacation,O,070045,000653
2021-10-14T18:21:19.000Z,Weiss,2022-09-01T13:50:37.678Z,privileged,966D7221A8E4645C17002DF03754AB66,2117,2025-11-05,2025-11-05,20,2847,USD,65,Vacation,O,070050,000374
2021-10-04T15:08:11.000Z,Gahl,2022-09-01T14:09:25.812Z,privileged,976D7221A8E4645C17002DF03754AB66,2118,2025-11-05,2025-11-05,30,4245,USD,100,Visiting Thilo,A,070032,000171
2021-10-08T17:20:02.000Z,Mustermann,2022-09-01T13:50:37.678Z,privileged,986D7221A8E4645C17002DF03754AB66,2119,2025-11-05,2025-11-05,20,2970,USD,65,Vacation,O,070003,000326
2021-10-09T21:29:06.000Z,Sudhoff,2022-09-01T13:50:37.678Z,privileged,996D7221A8E4645C17002DF03754AB66,2120,2025-11-05,2025-11-05,20,2875,USD,65,"Business Trip for Lothar, Pierre",O,070007,000279
2021-10-03T10:07:16.000Z,Domenech,2022-09-01T13:50:37.678Z,privileged,9A6D7221A8E4645C17002DF03754AB66,2121,2025-11-05,2025-11-05,20,2861,USD,65,Vacation,O,070047,000188
2021-10-09T14:40:04.000Z,Kramer,2022-09-01T13:50:37.678Z,privileged,9B6D7221A8E4645C17002DF03754AB66,2122,2025-11-05,2025-11-05,10,1472,USD,50,Vacation for Salvador,O,070011,000535
2021-10-02T22:39:04.000Z,Goelke,2022-09-01T13:50:37.678Z,privileged,9C6D7221A8E4645C17002DF03754AB66,2123,2025-11-05,2025-11-05,10,1477,USD,50,Vacation,O,070004,000242
2021-10-15T16:58:31.000Z,Mustermann,2022-09-01T13:50:37.678Z,privileged,9D6D7221A8E4645C17002DF03754AB66,2124,2025-11-05,2025-11-05,30,4428,USD,65,"Business Trip for Kristina, Christa, Gisela",O,070010,000271
2021-10-13T12:37:48.000Z,Illner,2022-09-01T13:50:37.678Z,privileged,9E6D7221A8E4645C17002DF03754AB66,2125,2025-11-05,2025-11-05,20,3122,USD,65,Business Trip to USA,O,070020,000617
2021-10-12T12:29:52.000Z,Jeremias,2022-09-01T13:50:37.678Z,privileged,9F6D7221A8E4645C17002DF03754AB66,2126,2025-11-05,2025-11-05,20,3106,USD,65,Vacation,O,070003,000240
2021-10-02T05:11:31.000Z,Schneider,2022-09-01T13:50:37.678Z,privileged,A06D7221A8E4645C17002DF03754AB66,2127,2025-11-05,2025-11-05,10,1644,USD,50,Business Trip for Allen,O,070007,000349
2021-10-07T21:00:00.000Z,Zimmermann,2022-09-01T13:50:37.678Z,privileged,A16D7221A8E4645C17002DF03754AB66,2128,2025-11-05,2025-11-05,30,4759,USD,65,"Business Trip for Walter, Volker, Christoph",O,070006,000346
2021-10-12T00:32:16.000Z,Fischmann,2022-09-01T13:50:37.678Z,privileged,A26D7221A8E4645C17002DF03754AB66,2129,2025-11-05,2025-11-05,20,3249,USD,65,Vacation to USA,O,070022,000500
2021-10-03T00:23:11.000Z,Madeira,2022-09-01T14:09:25.812Z,privileged,A36D7221A8E4645C17002DF03754AB66,2130,2025-11-05,2025-11-05,30,4878,USD,100,Visiting Marta,A,070031,000535
2021-10-05T17:00:04.000Z,Simonen,2022-09-01T13:50:37.678Z,privileged,A46D7221A8E4645C17002DF03754AB66,2131,2025-11-05,2025-11-05,30,4902,USD,65,Vacation,O,070001,000579
2021-10-06T20:38:58.000Z,Hoffen,2022-09-01T13:50:37.678Z,privileged,A56D7221A8E4645C17002DF03754AB66,2132,2025-11-05,2025-11-05,30,5056,USD,65,Vacation,O,070047,000291
2021-10-14T19:14:31.000Z,Martin,2022-09-01T13:50:37.678Z,privileged,A66D7221A8E4645C17002DF03754AB66,2133,2025-11-05,2025-11-05,10,1676,USD,50,Vacation,O,070044,000385
2021-10-21T03:49:25.000Z,Heller,2022-09-01T13:50:37.678Z,privileged,A76D7221A8E4645C17002DF03754AB66,2134,2025-11-05,2025-11-05,20,3369,USD,65,Business Trip to USA,O,070018,000115
2021-10-14T05:28:01.000Z,Hoffen,2022-09-01T13:50:37.678Z,privileged,A86D7221A8E4645C17002DF03754AB66,2135,2025-11-05,2025-11-05,20,3440,USD,65,Vacation,O,070045,000238
2021-10-07T09:50:23.000Z,Montero,2022-09-01T13:50:37.678Z,privileged,A96D7221A8E4645C17002DF03754AB66,2136,2025-11-05,2025-11-05,20,3530,USD,65,Vacation to USA,O,070021,000229
2021-10-15T13:14:52.000Z,Fischmann,2022-09-01T14:09:25.812Z,privileged,AA6D7221A8E4645C17002DF03754AB66,2137,2025-11-05,2025-11-05,10,1800,USD,100,"Sightseeing in New York City, New York",A,070026,000652
2021-10-11T23:24:03.000Z,Mechler,2022-09-01T13:50:37.678Z,privileged,AB6D7221A8E4645C17002DF03754AB66,2138,2025-11-05,2025-11-05,30,5448,USD,65,Vacation,O,070050,000586
2021-10-19T22:57:18.000Z,Mechler,2022-09-01T13:50:37.678Z,privileged,AC6D7221A8E4645C17002DF03754AB66,2139,2025-11-05,2025-11-05,10,1821,USD,50,Business Trip to USA,O,070016,000227
2021-10-12T19:45:05.000Z,Sisko,2022-09-01T13:50:37.678Z,privileged,AD6D7221A8E4645C17002DF03754AB66,2140,2025-11-05,2025-11-05,20,3697,USD,65,Vacation,O,070048,000476
2021-10-06T04:54:56.000Z,Kreiss,2022-09-01T13:50:37.678Z,privileged,AE6D7221A8E4645C17002DF03754AB66,2141,2025-11-05,2025-11-05,20,3692,USD,65,Business Trip to USA,O,070020,000646
2021-10-19T19:09:04.000Z,Lautenbach,2022-09-01T14:09:25.812Z,privileged,AF6D7221A8E4645C17002DF03754AB66,2142,2025-11-05,2025-11-05,10,1880,USD,100,Visiting Lee,A,070034,000438
2021-10-21T19:17:38.000Z,Miguel,2022-09-01T13:50:37.678Z,privileged,B06D7221A8E4645C17002DF03754AB66,2143,2025-11-05,2025-11-05,30,5977,USD,65,Vacation to USA,O,070021,000484
2021-10-04T11:04:11.000Z,Prinz,2022-09-01T13:50:37.678Z,privileged,B16D7221A8E4645C17002DF03754AB66,2144,2025-11-05,2025-11-05,10,1939,USD,50,Vacation,O,070050,000061
2021-10-13T10:10:42.000Z,Martin,2022-09-01T13:50:37.678Z,privileged,B26D7221A8E4645C17002DF03754AB66,2145,2025-11-05,2025-11-05,30,5821,USD,65,"Vacation for Lothar, Jean, Christoph",O,070012,000023
2021-10-15T07:48:37.000Z,Becker,2022-09-01T13:50:37.678Z,privileged,B36D7221A8E4645C17002DF03754AB66,2146,2025-11-05,2025-11-05,10,1975,USD,50,Business Trip,O,070039,000519
2021-10-03T17:58:53.000Z,Kirk,2022-09-01T14:09:25.812Z,privileged,B46D7221A8E4645C17002DF03754AB66,2147,2025-11-05,2025-11-05,20,4062,USD,100,"Sightseeing in New York City, New York",A,070028,000549
2021-10-16T19:59:39.000Z,Gutenberg,2022-09-01T13:50:37.678Z,privileged,B56D7221A8E4645C17002DF03754AB66,2148,2025-11-05,2025-11-05,20,4048,USD,65,Business Trip to USA,O,070017,000510
2021-10-20T21:57:28.000Z,Cesari,2022-09-01T13:50:37.678Z,privileged,B66D7221A8E4645C17002DF03754AB66,2149,2025-11-05,2025-11-05,10,2074,USD,50,Vacation for Roland,O,070015,000157
2021-10-14T15:04:02.000Z,Simonen,2022-09-01T14:09:25.812Z,privileged,B76D7221A8E4645C17002DF03754AB66,2150,2025-11-05,2025-11-05,20,4183,USD,100,Visiting Allen,A,070034,000225
2021-10-03T00:53:15.000Z,Sessler,2022-09-01T13:50:37.678Z,privileged,B86D7221A8E4645C17002DF03754AB66,2151,2025-11-05,2025-11-05,20,4228,USD,65,Business Trip to USA,O,070019,000406
2021-10-14T11:00:39.000Z,Hoffen,2022-09-01T13:50:48.589Z,privileged,B96D7221A8E4645C17002DF03754AB66,2152,2025-11-05,2025-11-05,20,4272,USD,65,"Vacation for Max, Stephen",O,070013,000407
2021-10-12T13:48:23.000Z,Benjamin,2022-09-01T13:50:48.589Z,privileged,BA6D7221A8E4645C17002DF03754AB66,2153,2025-11-05,2025-11-05,10,2189,USD,50,Vacation,O,070003,000657
2021-10-10T21:03:15.000Z,Miguel,2022-09-01T13:50:48.589Z,privileged,BB6D7221A8E4645C17002DF03754AB66,2154,2025-11-05,2025-11-05,30,6653,USD,65,"Vacation for Christa, Salvador, Holm",O,070015,000262
2021-10-14T06:06:30.000Z,Miguel,2022-09-01T13:50:48.589Z,privileged,BC6D7221A8E4645C17002DF03754AB66,2155,2025-11-05,2025-11-05,20,4412,USD,65,Vacation,O,070041,000261
2021-10-10T05:25:52.000Z,Kreiss,2022-09-01T14:09:25.812Z,privileged,BD6D7221A8E4645C17002DF03754AB66,2156,2025-11-05,2025-11-05,10,2232,USD,100,Visiting Chantal,A,070035,000356
2021-10-13T08:53:00.000Z,Jeremias,2022-09-01T14:09:25.812Z,privileged,BE6D7221A8E4645C17002DF03754AB66,2157,2025-11-05,2025-11-05,20,4632,USD,100,Visiting Jean,A,070032,000187
2021-10-13T17:17:04.000Z,Zimmermann,2022-09-01T14:09:25.812Z,privileged,BF6D7221A8E4645C17002DF03754AB66,2158,2025-11-05,2025-11-05,30,6781,USD,100,"Sightseeing in New York City, New York",A,070027,000155
2021-10-17T21:13:14.000Z,Hunter,2022-09-01T13:50:48.589Z,privileged,C06D7221A8E4645C17002DF03754AB66,2159,2025-11-05,2025-11-05,10,2416,USD,50,Business Trip to USA,O,070016,000185
2021-10-13T12:01:39.000Z,Martin,2022-09-01T13:50:48.589Z,privileged,C16D7221A8E4645C17002DF03754AB66,2160,2025-11-05,2025-11-05,20,4770,USD,65,Vacation to USA,O,070021,000434
2021-10-19T00:00:48.000Z,Trensch,2022-09-01T13:50:48.589Z,privileged,C26D7221A8E4645C17002DF03754AB66,2161,2025-11-05,2025-11-05,30,7180,USD,65,"Vacation for Matthias, Christoph, Holm",O,070012,000293
2021-10-11T18:24:32.000Z,Trensch,2022-09-01T14:09:25.812Z,privileged,C36D7221A8E4645C17002DF03754AB66,2162,2025-11-05,2025-11-05,20,4845,USD,100,Visiting Chantal,A,070031,000574
2021-10-16T15:39:47.000Z,Pratt,2022-09-01T13:50:48.589Z,privileged,C46D7221A8E4645C17002DF03754AB66,2163,2025-11-05,2025-11-05,20,4965,USD,65,Vacation to USA,O,070022,000624
2021-10-08T12:06:00.000Z,Deichgraeber,2022-09-01T13:50:48.589Z,privileged,C56D7221A8E4645C17002DF03754AB66,2164,2025-11-05,2025-11-05,20,5052,USD,65,Business Trip,O,070038,000426
2021-10-12T09:09:21.000Z,Schneider,2022-09-01T14:09:25.812Z,privileged,C66D7221A8E4645C17002DF03754AB66,2165,2025-11-05,2025-11-05,10,2530,USD,100,Business Trip,A,070037,000272
2021-10-02T13:39:58.000Z,Sisko,2022-09-01T14:09:25.812Z,privileged,C76D7221A8E4645C17002DF03754AB66,2166,2025-11-05,2025-11-05,20,5108,USD,100,"Sightseeing in New York City, New York",A,070030,000321
2021-10-12T01:45:12.000Z,Gutenberg,2022-09-01T13:50:48.589Z,privileged,C86D7221A8E4645C17002DF03754AB66,2167,2025-11-05,2025-11-05,30,7723,USD,65,Vacation,O,070044,000275
2021-10-06T11:37:55.000Z,Hoffen,2022-09-01T14:09:25.812Z,privileged,C96D7221A8E4645C17002DF03754AB66,2168,2025-11-05,2025-11-05,20,5207,USD,100,"Sightseeing in New York City, New York",A,070028,000381
2021-10-13T05:41:34.000Z,Trensch,2022-09-01T14:09:25.812Z,privileged,CA6D7221A8E4645C17002DF03754AB66,2169,2025-11-05,2025-11-05,10,2661,USD,100,Visiting Sophie,A,070035,000316
2021-10-13T10:31:01.000Z,Mustermann,2022-09-01T14:09:25.812Z,privileged,CB6D7221A8E4645C17002DF03754AB66,2170,2025-11-05,2025-11-05,10,2771,USD,100,"Sightseeing in New York City, New York",A,070030,000540
2021-10-12T18:03:07.000Z,Prinz,2022-09-01T14:09:25.812Z,privileged,CC6D7221A8E4645C17002DF03754AB66,2171,2025-11-05,2025-11-05,20,5349,USD,100,"Sightseeing in New York City, New York",A,070029,000049
2021-10-04T07:25:24.000Z,Trensch,2022-09-01T14:09:25.812Z,privileged,CD6D7221A8E4645C17002DF03754AB66,2172,2025-11-05,2025-11-05,20,5516,USD,100,"Sightseeing in New York City, New York",A,070026,000430
2021-10-18T14:37:39.000Z,Henry,2022-09-01T13:50:48.589Z,privileged,CE6D7221A8E4645C17002DF03754AB66,2173,2025-11-05,2025-11-05,10,2810,USD,50,Vacation,O,070041,000504
2021-10-19T13:35:59.000Z,Fischmann,2022-09-01T13:50:48.589Z,privileged,CF6D7221A8E4645C17002DF03754AB66,2174,2025-11-05,2025-11-05,20,5704,USD,65,Vacation,O,070005,000100
2021-10-21T09:28:29.000Z,Sudhoff,2022-09-01T13:50:48.589Z,privileged,D06D7221A8E4645C17002DF03754AB66,2175,2025-11-05,2025-11-05,20,5750,USD,65,"Business Trip for Andreas, Siegfried",O,070009,000336
2021-10-20T12:10:11.000Z,Babilon,2022-09-01T14:09:25.812Z,privileged,D16D7221A8E4645C17002DF03754AB66,2176,2025-11-05,2025-11-05,10,2845,USD,100,Business Trip,A,070036,000146
