createdAt,createdBy,LastChangedAt,LastChangedBy,BookingUUID,BookingID,BookingDate,ConnectionID,FlightDate,FlightPrice,CurrencyCode_code,TotalSupplPrice,BookingStatus_code,to_Carrier_AirlineID,to_Customer_CustomerID,to_Travel_TravelUUID
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A2887221A8E4645C17002DF03754AB66,1,2022-08-17,0012,2022-09-03,2413,SGD,27,B,SW,000601,376D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A3887221A8E4645C17002DF03754AB66,2,2022-08-17,0012,2022-09-03,2413,SGD,0,B,SW,000178,376D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A4887221A8E4645C17002DF03754AB66,1,2022-09-03,0012,2022-09-03,2466,SGD,6,B,SW,000192,386D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A5887221A8E4645C17002DF03754AB66,1,2022-08-17,0012,2022-09-03,2466,SGD,0,N,SW,000077,396D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A6887221A8E4645C17002DF03754AB66,2,2022-08-17,0012,2022-09-03,2466,SGD,26,N,SW,000166,396D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A7887221A8E4645C17002DF03754AB66,1,2022-08-14,0012,2022-09-03,2466,SGD,7,N,SW,000625,3A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,A8887221A8E4645C17002DF03754AB66,2,2022-08-14,0012,2022-09-03,2466,SGD,0,N,SW,000219,3A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,A9887221A8E4645C17002DF03754AB66,1,2022-08-27,0012,2022-09-03,2520,SGD,34.5,N,SW,000509,3B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AA887221A8E4645C17002DF03754AB66,2,2022-08-27,0012,2022-09-03,2520,SGD,0,N,SW,000224,3B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AB887221A8E4645C17002DF03754AB66,3,2022-08-27,0012,2022-09-03,2520,SGD,0,N,SW,000535,3B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AC887221A8E4645C17002DF03754AB66,1,2022-08-29,0012,2022-09-03,2574,SGD,11,N,SW,000047,3C6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AD887221A8E4645C17002DF03754AB66,2,2022-08-29,0012,2022-09-03,2574,SGD,34,N,SW,000474,3C6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AE887221A8E4645C17002DF03754AB66,1,2022-08-22,0012,2022-09-03,2627,SGD,21.5,N,SW,000298,3D6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AF887221A8E4645C17002DF03754AB66,2,2022-08-22,0012,2022-09-03,2627,SGD,14,N,SW,000376,3D6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B0887221A8E4645C17002DF03754AB66,1,2022-08-14,0012,2022-09-03,2681,SGD,18.5,B,SW,000271,3E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B1887221A8E4645C17002DF03754AB66,2,2022-08-14,0012,2022-09-03,2681,SGD,14,B,SW,000238,3E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B2887221A8E4645C17002DF03754AB66,1,2022-08-16,0012,2022-09-03,2681,SGD,50,N,SW,000683,3F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B3887221A8E4645C17002DF03754AB66,2,2022-08-16,0012,2022-09-03,2681,SGD,28.5,N,SW,000482,3F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B4887221A8E4645C17002DF03754AB66,3,2022-08-16,0012,2022-09-03,2681,SGD,17,N,SW,000420,3F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B5887221A8E4645C17002DF03754AB66,1,2022-08-18,0012,2022-09-03,2788,SGD,28,B,SW,000086,406D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B6887221A8E4645C17002DF03754AB66,1,2022-08-15,0012,2022-09-03,2788,SGD,13,N,SW,000173,416D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B7887221A8E4645C17002DF03754AB66,2,2022-08-15,0012,2022-09-03,2788,SGD,24.5,N,SW,000108,416D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B8887221A8E4645C17002DF03754AB66,3,2022-08-15,0012,2022-09-03,2788,SGD,32.3,N,SW,000357,416D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B9887221A8E4645C17002DF03754AB66,1,2022-08-14,0012,2022-09-03,2788,SGD,3.5,N,SW,000190,426D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BA887221A8E4645C17002DF03754AB66,2,2022-08-14,0012,2022-09-03,2788,SGD,43,N,SW,000703,426D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BB887221A8E4645C17002DF03754AB66,1,2022-08-20,0012,2022-09-03,2842,SGD,0,N,SW,000707,436D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BC887221A8E4645C17002DF03754AB66,2,2022-08-20,0012,2022-09-03,2842,SGD,11,N,SW,000161,436D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BD887221A8E4645C17002DF03754AB66,1,2022-08-31,0012,2022-09-03,2896,SGD,0,N,SW,000091,446D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BE887221A8E4645C17002DF03754AB66,2,2022-08-31,0012,2022-09-03,2896,SGD,15,N,SW,000625,446D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BF887221A8E4645C17002DF03754AB66,1,2022-08-30,0012,2022-09-03,2896,SGD,43,N,SW,000341,456D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,C0887221A8E4645C17002DF03754AB66,1,2022-08-26,0012,2022-09-03,2949,SGD,14,N,SW,000611,466D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,C1887221A8E4645C17002DF03754AB66,2,2022-08-26,0012,2022-09-03,2949,SGD,14,N,SW,000479,466D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,C2887221A8E4645C17002DF03754AB66,3,2022-08-26,0012,2022-09-03,2949,SGD,43,N,SW,000084,466D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,C3887221A8E4645C17002DF03754AB66,1,2022-08-21,0012,2022-09-03,3003,SGD,17,N,SW,000212,476D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C4887221A8E4645C17002DF03754AB66,2,2022-08-21,0012,2022-09-03,3003,SGD,39.5,N,SW,000329,476D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C5887221A8E4645C17002DF03754AB66,1,2022-08-15,0012,2022-09-03,3056,SGD,43,N,SW,000550,486D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C6887221A8E4645C17002DF03754AB66,2,2022-08-15,0012,2022-09-03,3056,SGD,49,N,SW,000347,486D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C7887221A8E4645C17002DF03754AB66,1,2022-09-02,0012,2022-09-03,3056,SGD,25,N,SW,000590,496D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C8887221A8E4645C17002DF03754AB66,2,2022-09-02,0012,2022-09-03,3056,SGD,11.5,N,SW,000312,496D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C9887221A8E4645C17002DF03754AB66,3,2022-09-02,0012,2022-09-03,3056,SGD,4,N,SW,000168,496D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CA887221A8E4645C17002DF03754AB66,1,2022-08-24,0012,2022-09-03,3164,SGD,16.5,N,SW,000221,4A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CB887221A8E4645C17002DF03754AB66,2,2022-08-24,0012,2022-09-03,3164,SGD,3.5,N,SW,000549,4A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CC887221A8E4645C17002DF03754AB66,3,2022-08-24,0012,2022-09-03,3164,SGD,9,N,SW,000278,4A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CD887221A8E4645C17002DF03754AB66,1,2022-08-26,0012,2022-09-03,3217,SGD,0,N,SW,000655,4B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CE887221A8E4645C17002DF03754AB66,2,2022-08-26,0012,2022-09-03,3217,SGD,13,N,SW,000169,4B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CF887221A8E4645C17002DF03754AB66,1,2022-08-25,0012,2022-09-03,3271,SGD,3.5,N,SW,000531,4C6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D0887221A8E4645C17002DF03754AB66,1,2022-08-20,0012,2022-09-03,3271,SGD,0,B,SW,000156,4D6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D1887221A8E4645C17002DF03754AB66,1,2022-09-01,0012,2022-09-03,3271,SGD,22,N,SW,000259,4E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D2887221A8E4645C17002DF03754AB66,2,2022-09-01,0012,2022-09-03,3271,SGD,15,N,SW,000684,4E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D3887221A8E4645C17002DF03754AB66,3,2022-09-01,0012,2022-09-03,3271,SGD,6.3,N,SW,000164,4E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D4887221A8E4645C17002DF03754AB66,1,2022-08-15,0012,2022-09-03,3325,SGD,3.5,N,SW,000489,4F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D5887221A8E4645C17002DF03754AB66,2,2022-08-15,0012,2022-09-03,3325,SGD,34.3,N,SW,000389,4F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D6887221A8E4645C17002DF03754AB66,3,2022-08-15,0012,2022-09-03,3325,SGD,4,N,SW,000588,4F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D7887221A8E4645C17002DF03754AB66,1,2022-08-22,0012,2022-09-03,3432,SGD,2.3,B,SW,000364,506D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D8887221A8E4645C17002DF03754AB66,1,2022-08-17,0012,2022-09-03,3432,SGD,38,N,SW,000195,516D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D9887221A8E4645C17002DF03754AB66,2,2022-08-17,0012,2022-09-03,3432,SGD,10.5,N,SW,000014,516D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DA887221A8E4645C17002DF03754AB66,1,2022-08-17,0012,2022-09-03,3539,SGD,17,N,SW,000425,526D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DB887221A8E4645C17002DF03754AB66,1,2022-08-24,0012,2022-09-03,3539,SGD,3,N,SW,000676,536D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DC887221A8E4645C17002DF03754AB66,2,2022-08-24,0012,2022-09-03,3539,SGD,29.5,N,SW,000611,536D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DD887221A8E4645C17002DF03754AB66,1,2022-08-31,0012,2022-09-03,3593,SGD,2.3,N,SW,000003,546D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DE887221A8E4645C17002DF03754AB66,1,2022-08-19,0012,2022-09-03,3593,SGD,0,N,SW,000218,556D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DF887221A8E4645C17002DF03754AB66,2,2022-08-19,0012,2022-09-03,3593,SGD,35,N,SW,000471,556D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E0887221A8E4645C17002DF03754AB66,1,2022-08-21,0012,2022-09-03,3646,SGD,14,B,SW,000431,566D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E1887221A8E4645C17002DF03754AB66,2,2022-08-21,0012,2022-09-03,3646,SGD,3,B,SW,000639,566D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E2887221A8E4645C17002DF03754AB66,3,2022-08-21,0012,2022-09-03,3646,SGD,9,B,SW,000149,566D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E3887221A8E4645C17002DF03754AB66,1,2022-08-26,0012,2022-09-03,3700,SGD,22.5,N,SW,000287,576D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E4887221A8E4645C17002DF03754AB66,2,2022-08-26,0012,2022-09-03,3700,SGD,12,N,SW,000463,576D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E5887221A8E4645C17002DF03754AB66,3,2022-08-26,0012,2022-09-03,3700,SGD,1.5,N,SW,000166,576D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E6887221A8E4645C17002DF03754AB66,1,2022-08-20,0012,2022-09-03,3754,SGD,3.5,N,SW,000582,586D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E7887221A8E4645C17002DF03754AB66,2,2022-08-20,0012,2022-09-03,3754,SGD,15.5,N,SW,000080,586D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E8887221A8E4645C17002DF03754AB66,3,2022-08-20,0012,2022-09-03,3754,SGD,67,N,SW,000366,586D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E9887221A8E4645C17002DF03754AB66,1,2022-08-14,0012,2022-09-03,3914,SGD,6,N,SW,000280,596D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,EA887221A8E4645C17002DF03754AB66,1,2022-09-02,0012,2022-09-03,3914,SGD,4.5,B,SW,000177,5A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,EB887221A8E4645C17002DF03754AB66,2,2022-09-02,0012,2022-09-03,3914,SGD,0,B,SW,000580,5A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,EC887221A8E4645C17002DF03754AB66,3,2022-09-02,0012,2022-09-03,3914,SGD,12,B,SW,000548,5A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,ED887221A8E4645C17002DF03754AB66,1,2022-08-14,0012,2022-09-03,3968,SGD,35.3,N,SW,000170,5B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,EE887221A8E4645C17002DF03754AB66,2,2022-08-14,0012,2022-09-03,3968,SGD,15.5,N,SW,000674,5B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,EF887221A8E4645C17002DF03754AB66,3,2022-08-14,0012,2022-09-03,3968,SGD,0,N,SW,000438,5B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F0887221A8E4645C17002DF03754AB66,1,2022-08-19,0012,2022-09-03,4022,SGD,17.5,N,SW,000154,5C6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F1887221A8E4645C17002DF03754AB66,1,2022-08-16,0012,2022-09-03,4075,SGD,15,N,SW,000082,5D6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F2887221A8E4645C17002DF03754AB66,2,2022-08-16,0012,2022-09-03,4075,SGD,29.5,N,SW,000664,5D6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F3887221A8E4645C17002DF03754AB66,3,2022-08-16,0012,2022-09-03,4075,SGD,1.5,N,SW,000376,5D6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F4887221A8E4645C17002DF03754AB66,1,2022-09-03,0012,2022-09-03,4129,SGD,22,B,SW,000610,5E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F5887221A8E4645C17002DF03754AB66,2,2022-09-03,0012,2022-09-03,4129,SGD,46.5,B,SW,000695,5E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F6887221A8E4645C17002DF03754AB66,1,2022-08-26,0012,2022-09-03,4236,SGD,17,N,SW,000190,5F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F7887221A8E4645C17002DF03754AB66,2,2022-08-26,0012,2022-09-03,4236,SGD,4.5,N,SW,000363,5F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F8887221A8E4645C17002DF03754AB66,3,2022-08-26,0012,2022-09-03,4236,SGD,0,N,SW,000523,5F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,F9887221A8E4645C17002DF03754AB66,1,2022-08-16,0012,2022-09-03,4290,SGD,24.5,N,SW,000072,606D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,FA887221A8E4645C17002DF03754AB66,1,2022-08-25,0012,2022-09-03,4290,SGD,0,N,SW,000476,616D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,FB887221A8E4645C17002DF03754AB66,2,2022-08-25,0012,2022-09-03,4290,SGD,7.5,N,SW,000442,616D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:29:24.669Z,privileged,FC887221A8E4645C17002DF03754AB66,1,2022-08-14,0012,2022-09-03,4344,SGD,40,N,SW,000668,626D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:29:24.669Z,privileged,FD887221A8E4645C17002DF03754AB66,2,2022-08-14,0012,2022-09-03,4344,SGD,27,N,SW,000250,626D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:29:24.669Z,privileged,FE887221A8E4645C17002DF03754AB66,3,2022-08-14,0012,2022-09-03,4344,SGD,16,N,SW,000372,626D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:29:24.669Z,privileged,FF887221A8E4645C17002DF03754AB66,1,2022-08-29,0012,2022-09-03,4451,SGD,4.5,N,SW,000710,636D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,00897221A8E4645C17002DF03754AB66,1,2022-08-30,0012,2022-09-03,4451,SGD,6,N,SW,000432,646D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,01897221A8E4645C17002DF03754AB66,1,2022-08-18,0012,2022-09-03,4504,SGD,0,N,SW,000144,656D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,02897221A8E4645C17002DF03754AB66,1,2022-08-27,0012,2022-09-03,4504,SGD,9.5,B,SW,000285,666D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,03897221A8E4645C17002DF03754AB66,2,2022-08-27,0012,2022-09-03,4504,SGD,0,B,SW,000081,666D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,04897221A8E4645C17002DF03754AB66,1,2021-10-17,0018,2021-11-05,1039,USD,0,N,GA,000664,676D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,05897221A8E4645C17002DF03754AB66,2,2021-10-17,0018,2021-11-05,1039,USD,33,N,GA,000217,676D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,06897221A8E4645C17002DF03754AB66,1,2021-10-23,0018,2021-11-05,1039,USD,0,N,GA,000486,686D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,07897221A8E4645C17002DF03754AB66,2,2021-10-23,0018,2021-11-05,1039,USD,0,N,GA,000289,686D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,08897221A8E4645C17002DF03754AB66,1,2022-08-15,0012,2022-09-03,4558,SGD,21,N,SW,000132,696D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,09897221A8E4645C17002DF03754AB66,1,2021-10-16,0018,2021-11-05,1039,USD,17,N,GA,000307,6A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,0A897221A8E4645C17002DF03754AB66,2,2021-10-16,0018,2021-11-05,1039,USD,13,N,GA,000628,6A6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,0B897221A8E4645C17002DF03754AB66,1,2021-10-24,0018,2021-11-05,1039,USD,17,N,GA,000606,6B6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,0C897221A8E4645C17002DF03754AB66,1,2021-11-05,0018,2021-11-05,1039,USD,5,B,GA,000722,6C6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,0D897221A8E4645C17002DF03754AB66,2,2021-11-05,0018,2021-11-05,1039,USD,18,B,GA,000067,6C6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,0E897221A8E4645C17002DF03754AB66,1,2021-10-23,0018,2021-11-05,1039,USD,0,N,GA,000293,6D6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,0F897221A8E4645C17002DF03754AB66,2,2021-10-23,0018,2021-11-05,1039,USD,0,N,GA,000657,6D6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,10897221A8E4645C17002DF03754AB66,1,2021-11-03,0018,2021-11-05,1039,USD,37,B,GA,000215,6E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,11897221A8E4645C17002DF03754AB66,2,2021-11-03,0018,2021-11-05,1039,USD,8,B,GA,000631,6E6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,12897221A8E4645C17002DF03754AB66,1,2021-11-02,0018,2021-11-05,1039,USD,5.5,B,GA,000224,6F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,13897221A8E4645C17002DF03754AB66,2,2021-11-02,0018,2021-11-05,1039,USD,0,B,GA,000234,6F6D7221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:59.734Z,privileged,14897221A8E4645C17002DF03754AB66,1,2021-11-02,0018,2021-11-05,1039,USD,33,B,GA,000077,706D7221A8E4645C17002DF03754AB66
